,USER_ID,FED_ID,GAME_ID,EVENT_ID,CLIENT_TIME,SERVER_TIME,VERSION,COUNTRY,SESSION_ID,TOKEN,DATA_CENTER_ID,LOAD_TIME,all_id,currency,currency_balance,currency_spent,hard_currency_balance,hard_currency_spent,item_balance,item_level,item_name,item_number,interactiondex01,interactiondex02,purchase_location,realm_id,soft_currency1_balance,soft_currency1_spent,soft_currency2_balance,soft_currency2_spent,soft_currency3_balance,soft_currency3_spent,soft_currency4_balance,soft_currency4_spent,soft_currency5_balance,soft_currency5_spent,soft_currency6_balance,soft_currency6_spent,soft_currency7_balance,soft_currency7_spent,spend_action,target_player_id,tle_event_id
15,6875413134,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,IOS,Currency spent,2021-06-29 19:22:17,2021-06-29 19:22:45,5.7.0e,RU,5138,97496,eur~gold,2021-06-29 20:37:42.185,18679190,0,0,0,8100751,2389,2846490,1,Knights Spearmen,168938,80,33,205652,285,1236496685,2703008,138183907093,4054512,115439212146,1013628,109115765067,0,21557981141,506814,709978,0,40053471,0,Train,0,0
16,6875413134,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,IOS,Currency spent,2021-06-29 19:22:19,2021-06-29 19:22:45,5.7.0e,RU,5138,97497,eur~gold,2021-06-29 20:37:42.185,18679190,0,0,0,8098362,2389,3015428,1,Knights Spearmen,168938,80,33,205652,285,1233793677,2703008,138179852581,4054512,115438198518,1013628,109115765067,0,21557474327,506814,709978,0,40053471,0,Train,0,0
17,6875413134,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,IOS,Currency spent,2021-06-29 19:22:51,2021-06-29 19:23:15,5.7.0e,RU,5138,97501,eur~gold,2021-06-29 20:37:42.185,18679190,0,0,0,8098362,0,0,0,Good Scouting Report,1,80,33,0,285,1233793677,0,138179852581,0,115438198518,0,109115765067,0,21557431827,42500,709978,0,40053471,0,Pay for Scounting,0,0
18,6875413134,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,IOS,Currency spent,2021-06-29 19:23:33,2021-06-29 19:23:45,5.7.0e,RU,5138,97507,eur~gold,2021-06-29 20:37:42.185,18679190,0,0,0,8098362,0,2682172,1,Knights Spearmen,333256,80,33,205653,285,1221798547,11995130,138177420056,2432525,115431007531,7190987,109112891718,2873349,21556230792,1201035,709978,0,40053471,0,Heal,0,0
19,6875413134,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,IOS,Currency spent,2021-06-29 19:23:33,2021-06-29 19:23:45,5.7.0e,RU,5138,97508,eur~gold,2021-06-29 20:37:42.185,18679190,0,0,0,8098362,0,9916503,1,Knights Horsemen,1312163,80,33,205653,285,1221798547,0,138177420056,0,115431007531,0,109112891718,0,21556230792,0,709978,0,40053471,0,Heal,0,0
20,6875413134,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,IOS,Currency spent,2021-06-30 05:22:07,2021-06-30 05:22:23,5.7.0e,RU,5140,97543,eur~gold,2021-06-30 06:36:41.840,18679190,0,0,0,8097862,500,1,0,sword_att_hp_15_1h,1,80,33,243068,285,1221798547,0,138177420056,0,115431007531,0,109112891718,0,21556230792,0,710162,0,40053471,0,Buy,0,0
21,6875413134,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,IOS,Currency spent,2021-06-30 12:30:04,2021-06-30 12:30:24,5.7.0e,RU,5159,97727,eur~gold,2021-06-30 13:38:09.069,18679190,0,0,0,8093372,4490,1,0,50% March Size Boost,1,80,33,243068,285,1233234147,0,138182480056,0,115431007531,0,109112891718,0,21557020152,0,710218,0,40053471,0,Buy,0,0
22,6875413134,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,IOS,Currency spent,2021-06-30 12:30:20,2021-06-30 12:30:24,5.7.0e,RU,5159,97733,eur~gold,2021-06-30 13:38:09.069,18679190,0,0,0,8093372,5000,0,1,,1,80,33,373984,285,1233234147,0,138182480056,0,115431007531,0,109112891718,0,21557020152,0,710218,0,40053471,0,Pay for Preset Switch,0,0
23,6875413134,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,IOS,Currency spent,2021-06-30 12:31:06,2021-06-30 12:31:24,5.7.0e,RU,5159,97739,eur~gold,2021-06-30 13:38:09.069,18679190,0,0,0,8088372,0,0,1,Knights Militia,541578,80,33,205653,285,1230862273,2371874,138181689432,790624,115431007531,0,109107357345,5534373,21556624840,395312,710218,0,40053471,0,Heal,0,0
24,6875413134,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,IOS,Currency spent,2021-06-30 12:33:34,2021-06-30 12:33:54,5.7.0e,RU,5159,97746,eur~gold,2021-06-30 13:38:09.069,18679190,0,0,0,8088372,0,0,1,Knights Militia,1252892,80,33,205653,285,1225375155,5487118,138179860393,1829039,115431007531,0,109094554070,12803275,21555710321,914519,710218,0,40053471,0,Heal,0,0
25,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:42:31,2021-06-30 16:43:00,5.7.0c,RU,1319,123517,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,138153351393,26509000,115431007531,0,109094554070,0,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
26,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:42:34,2021-06-30 16:43:00,5.7.0c,RU,1319,123518,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,138126842393,26509000,115431007531,0,109094554070,0,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
27,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:42:37,2021-06-30 16:43:00,5.7.0c,RU,1319,123519,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,138100333393,26509000,115431007531,0,109094554070,0,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
28,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:42:39,2021-06-30 16:43:00,5.7.0c,RU,1319,123520,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,138073824393,26509000,115431007531,0,109094554070,0,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
29,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:42:42,2021-06-30 16:43:00,5.7.0c,RU,1319,123521,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,138047315393,26509000,115431007531,0,109094554070,0,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
30,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:42:45,2021-06-30 16:43:00,5.7.0c,RU,1319,123522,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,138020806393,26509000,115431007531,0,109094554070,0,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
31,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:42:47,2021-06-30 16:43:00,5.7.0c,RU,1319,123523,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137994297393,26509000,115431007531,0,109094554070,0,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
32,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:42:49,2021-06-30 16:43:00,5.7.0c,RU,1319,123524,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,26509000,115431007531,0,109094554070,0,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
33,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:42:52,2021-06-30 16:43:00,5.7.0c,RU,1319,123525,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,0,115431007531,0,109068045070,26509000,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
34,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:42:54,2021-06-30 16:43:00,5.7.0c,RU,1319,123526,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,0,115431007531,0,109041536070,26509000,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
35,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:42:57,2021-06-30 16:43:00,5.7.0c,RU,1319,123527,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,0,115431007531,0,109015027070,26509000,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
36,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:42:59,2021-06-30 16:43:29,5.7.0c,RU,1319,123528,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,0,115431007531,0,108988518070,26509000,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
37,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:43:02,2021-06-30 16:43:29,5.7.0c,RU,1319,123529,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,0,115431007531,0,108962009070,26509000,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
38,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:43:05,2021-06-30 16:43:29,5.7.0c,RU,1319,123530,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,0,115431007531,0,108935500070,26509000,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
39,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:43:07,2021-06-30 16:43:29,5.7.0c,RU,1319,123531,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,0,115431007531,0,108908991070,26509000,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
40,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:43:10,2021-06-30 16:43:29,5.7.0c,RU,1319,123532,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,0,115431007531,0,108882482070,26509000,21555710321,0,710268,0,40053471,0,Send Resources,19585051145216,0
41,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:43:12,2021-06-30 16:43:29,5.7.0c,RU,1319,123533,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,0,115431007531,0,108882482070,0,21529201321,26509000,710268,0,40053471,0,Send Resources,19585051145216,0
42,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:43:18,2021-06-30 16:43:29,5.7.0c,RU,1319,123534,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,0,115431007531,0,108882482070,0,21502692321,26509000,710268,0,40053471,0,Send Resources,19585051145216,0
43,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:43:21,2021-06-30 16:43:29,5.7.0c,RU,1319,123535,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,0,115431007531,0,108882482070,0,21476183321,26509000,710268,0,40053471,0,Send Resources,19585051145216,0
44,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:43:24,2021-06-30 16:43:29,5.7.0c,RU,1319,123536,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8088847,0,0,0,,0,80,33,314617,285,1225375155,0,137967788393,0,115431007531,0,108882482070,0,21449674321,26509000,710268,0,40053471,0,Send Resources,19585051145216,0
45,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:44:32,2021-06-30 16:44:59,5.7.0c,RU,1319,123540,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8087237,1610,1,0,3600 Lottery Tickets,1,80,33,123359,285,1225375155,0,137967788393,0,115431007531,0,108882482070,0,21449674321,0,710274,0,40053471,0,Buy,0,0
46,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:44:33,2021-06-30 16:44:59,5.7.0c,RU,1319,123541,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,1610,1,0,3600 Lottery Tickets,1,80,33,123359,285,1225375155,0,137967788393,0,115431007531,0,108882482070,0,21449674321,0,710274,0,40053471,0,Buy,0,0
47,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:44:45,2021-06-30 16:44:59,5.7.0c,RU,1319,123543,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,244271951,5,Knights Vandicators,27460,80,33,205653,285,1216245511,0,137965039155,0,115431007531,0,108863718446,0,21448580315,0,710274,0,40053471,0,Heal,0,0
48,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:44:45,2021-06-30 16:44:59,5.7.0c,RU,1319,123542,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,1513144,1,Knights Militia,1004509,80,33,205653,285,1216245511,9129644,137965039155,2749238,115431007531,0,108863718446,18763624,21448580315,1094006,710274,0,40053471,0,Heal,0,0
49,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:49:46,2021-06-30 16:49:59,5.7.0c,RU,1319,123547,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108837209446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
50,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:49:49,2021-06-30 16:49:59,5.7.0c,RU,1319,123548,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108810700446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
51,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:49:52,2021-06-30 16:49:59,5.7.0c,RU,1319,123549,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108784191446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
52,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:49:54,2021-06-30 16:49:59,5.7.0c,RU,1319,123550,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108757682446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
53,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:49:56,2021-06-30 16:49:59,5.7.0c,RU,1319,123551,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108731173446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
54,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:49:59,2021-06-30 16:50:29,5.7.0c,RU,1319,123552,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108704664446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
55,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:50:01,2021-06-30 16:50:29,5.7.0c,RU,1319,123553,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108678155446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
56,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:50:03,2021-06-30 16:50:29,5.7.0c,RU,1319,123554,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108651646446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
57,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:50:07,2021-06-30 16:50:29,5.7.0c,RU,1319,123555,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108625137446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
58,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:50:09,2021-06-30 16:50:29,5.7.0c,RU,1319,123556,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108598628446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
59,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:50:12,2021-06-30 16:50:29,5.7.0c,RU,1319,123557,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108572119446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
60,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:50:14,2021-06-30 16:50:29,5.7.0c,RU,1319,123558,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108545610446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
61,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:50:16,2021-06-30 16:50:29,5.7.0c,RU,1319,123559,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108519101446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
62,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:50:19,2021-06-30 16:50:29,5.7.0c,RU,1319,123560,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108492592446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
63,7526799642,57e97a4c-4481-11e5-ad12-b8ca3a60b6e4,Windows,Currency spent,2021-06-30 16:50:21,2021-06-30 16:50:29,5.7.0c,RU,1319,123561,eur~gold,2021-06-30 17:38:03.621,18679190,0,0,0,8085627,0,0,0,,0,80,33,314617,285,1216245511,0,137965039155,0,115431007531,0,108466083446,26509000,21448580315,0,710274,0,40053471,0,Send Resources,19585051018368,0
